Request.id	Pickup.point	Driver.id	Status	Request.timestamp	Drop.timestamp	Request_dt	Drop_dt	Request_date	Request_hour	Drop_date	Drop_hour	time_slot
1893	City	168	Cancelled	12-07-2016 10:17	NA	12-07-2016 10:17	NA	12-07-2016	10	NA	NA	Afternoon
177	City	169	Cancelled	11-07-2016 05:48	NA	11-07-2016 05:48	NA	11-07-2016	5	NA	NA	Morning
1162	Airport	169	Cancelled	11-07-2016 20:43	NA	11-07-2016 20:43	NA	11-07-2016	20	NA	NA	Evening
1456	City	169	Cancelled	12-07-2016 04:56	NA	12-07-2016 04:56	NA	12-07-2016	4	NA	NA	Early_Morning
1472	City	169	Cancelled	12-07-2016 05:08	NA	12-07-2016 05:08	NA	12-07-2016	5	NA	NA	Morning
3024	City	169	Cancelled	13-07-2016 07:32	NA	13-07-2016 07:32	NA	13-07-2016	7	NA	NA	Morning
903	City	170	Cancelled	11-07-2016 18:14	NA	11-07-2016 18:14	NA	11-07-2016	18	NA	NA	Evening
1969	Airport	170	Cancelled	12-07-2016 12:07	NA	12-07-2016 12:07	NA	12-07-2016	12	NA	NA	Afternoon
3457	Airport	170	Cancelled	13-07-2016 17:00	NA	13-07-2016 17:00	NA	13-07-2016	17	NA	NA	Evening
4567	City	170	Cancelled	14-07-2016 09:46	NA	14-07-2016 09:46	NA	14-07-2016	9	NA	NA	Morning
4696	Airport	170	Cancelled	14-07-2016 13:05	NA	14-07-2016 13:05	NA	14-07-2016	13	NA	NA	Afternoon
4695	City	170	Cancelled	14-07-2016 13:10	NA	14-07-2016 13:10	NA	14-07-2016	13	NA	NA	Afternoon
77	City	171	Cancelled	11-07-2016 04:46	NA	11-07-2016 04:46	NA	11-07-2016	4	NA	NA	Early_Morning
3118	City	171	Cancelled	13-07-2016 08:38	NA	13-07-2016 08:38	NA	13-07-2016	8	NA	NA	Morning
3329	Airport	171	Cancelled	13-07-2016 12:24	NA	13-07-2016 12:24	NA	13-07-2016	12	NA	NA	Afternoon
4403	City	171	Cancelled	14-07-2016 08:01	NA	14-07-2016 08:01	NA	14-07-2016	8	NA	NA	Morning
4406	City	171	Cancelled	14-07-2016 08:02	NA	14-07-2016 08:02	NA	14-07-2016	8	NA	NA	Morning
1828	City	172	Cancelled	12-07-2016 09:33	NA	12-07-2016 09:33	NA	12-07-2016	9	NA	NA	Morning
3084	City	172	Cancelled	13-07-2016 08:12	NA	13-07-2016 08:12	NA	13-07-2016	8	NA	NA	Morning
3890	Airport	172	Cancelled	13-07-2016 22:01	NA	13-07-2016 22:01	NA	13-07-2016	22	NA	NA	Late_Night
4410	City	172	Cancelled	14-07-2016 08:06	NA	14-07-2016 08:06	NA	14-07-2016	8	NA	NA	Morning
127	City	173	Cancelled	11-07-2016 05:10	NA	11-07-2016 05:10	NA	11-07-2016	5	NA	NA	Morning
3355	Airport	173	Cancelled	13-07-2016 13:26	NA	13-07-2016 13:26	NA	13-07-2016	13	NA	NA	Afternoon
86	City	174	Cancelled	11-07-2016 04:51	NA	11-07-2016 04:51	NA	11-07-2016	4	NA	NA	Early_Morning
550	City	174	Cancelled	11-07-2016 10:04	NA	11-07-2016 10:04	NA	11-07-2016	10	NA	NA	Afternoon
2275	City	175	Cancelled	12-07-2016 18:34	NA	12-07-2016 18:34	NA	12-07-2016	18	NA	NA	Evening
4399	City	175	Cancelled	14-07-2016 08:02	NA	14-07-2016 08:02	NA	14-07-2016	8	NA	NA	Morning
5598	City	175	Cancelled	15-07-2016 06:13	NA	15-07-2016 06:13	NA	15-07-2016	6	NA	NA	Morning
293	City	176	Cancelled	11-07-2016 07:07	NA	11-07-2016 07:07	NA	11-07-2016	7	NA	NA	Morning
355	City	176	Cancelled	11-07-2016 07:54	NA	11-07-2016 07:54	NA	11-07-2016	7	NA	NA	Morning
683	Airport	176	Cancelled	11-07-2016 13:40	NA	11-07-2016 13:40	NA	11-07-2016	13	NA	NA	Afternoon
1490	City	176	Cancelled	12-07-2016 05:21	NA	12-07-2016 05:21	NA	12-07-2016	5	NA	NA	Morning
1796	City	176	Cancelled	12-07-2016 09:06	NA	12-07-2016 09:06	NA	12-07-2016	9	NA	NA	Morning
4529	City	176	Cancelled	14-07-2016 09:30	NA	14-07-2016 09:30	NA	14-07-2016	9	NA	NA	Morning
4536	City	176	Cancelled	14-07-2016 09:39	NA	14-07-2016 09:39	NA	14-07-2016	9	NA	NA	Morning
433	City	177	Cancelled	11-07-2016 08:57	NA	11-07-2016 08:57	NA	11-07-2016	8	NA	NA	Morning
1607	City	177	Cancelled	12-07-2016 06:41	NA	12-07-2016 06:41	NA	12-07-2016	6	NA	NA	Morning
3189	City	177	Cancelled	13-07-2016 09:32	NA	13-07-2016 09:32	NA	13-07-2016	9	NA	NA	Morning
4128	City	177	Cancelled	14-07-2016 04:42	NA	14-07-2016 04:42	NA	14-07-2016	4	NA	NA	Early_Morning
4197	City	177	Cancelled	14-07-2016 05:27	NA	14-07-2016 05:27	NA	14-07-2016	5	NA	NA	Morning
4524	City	177	Cancelled	14-07-2016 09:26	NA	14-07-2016 09:26	NA	14-07-2016	9	NA	NA	Morning
5871	City	177	Cancelled	15-07-2016 09:23	NA	15-07-2016 09:23	NA	15-07-2016	9	NA	NA	Morning
5912	City	177	Cancelled	15-07-2016 10:00	NA	15-07-2016 10:00	NA	15-07-2016	10	NA	NA	Afternoon
2466	Airport	178	Cancelled	12-07-2016 20:34	NA	12-07-2016 20:34	NA	12-07-2016	20	NA	NA	Evening
2886	City	178	Cancelled	13-07-2016 06:01	NA	13-07-2016 06:01	NA	13-07-2016	6	NA	NA	Morning
5225	City	178	Cancelled	14-07-2016 21:06	NA	14-07-2016 21:06	NA	14-07-2016	21	NA	NA	Late_Night
6505	City	178	Cancelled	15-07-2016 20:35	NA	15-07-2016 20:35	NA	15-07-2016	20	NA	NA	Evening
2785	City	179	Cancelled	13-07-2016 04:50	NA	13-07-2016 04:50	NA	13-07-2016	4	NA	NA	Early_Morning
2806	City	179	Cancelled	13-07-2016 05:00	NA	13-07-2016 05:00	NA	13-07-2016	5	NA	NA	Morning
4459	City	179	Cancelled	14-07-2016 08:37	NA	14-07-2016 08:37	NA	14-07-2016	8	NA	NA	Morning
5653	City	179	Cancelled	15-07-2016 06:58	NA	15-07-2016 06:58	NA	15-07-2016	6	NA	NA	Morning
1650	City	180	Cancelled	12-07-2016 07:14	NA	12-07-2016 07:14	NA	12-07-2016	7	NA	NA	Morning
3745	Airport	180	Cancelled	13-07-2016 20:27	NA	13-07-2016 20:27	NA	13-07-2016	20	NA	NA	Evening
4796	Airport	180	Cancelled	14-07-2016 16:54	NA	14-07-2016 16:54	NA	14-07-2016	16	NA	NA	Afternoon
2119	City	181	Cancelled	12-07-2016 16:41	NA	12-07-2016 16:41	NA	12-07-2016	16	NA	NA	Afternoon
3013	City	181	Cancelled	13-07-2016 07:31	NA	13-07-2016 07:31	NA	13-07-2016	7	NA	NA	Morning
3126	City	181	Cancelled	13-07-2016 08:43	NA	13-07-2016 08:43	NA	13-07-2016	8	NA	NA	Morning
4235	City	181	Cancelled	14-07-2016 05:51	NA	14-07-2016 05:51	NA	14-07-2016	5	NA	NA	Morning
105	City	182	Cancelled	11-07-2016 04:58	NA	11-07-2016 04:58	NA	11-07-2016	4	NA	NA	Early_Morning
1747	City	182	Cancelled	12-07-2016 08:27	NA	12-07-2016 08:27	NA	12-07-2016	8	NA	NA	Morning
4134	City	182	Cancelled	14-07-2016 04:45	NA	14-07-2016 04:45	NA	14-07-2016	4	NA	NA	Early_Morning
217	City	183	Cancelled	11-07-2016 06:12	NA	11-07-2016 06:12	NA	11-07-2016	6	NA	NA	Morning
4478	City	183	Cancelled	14-07-2016 08:44	NA	14-07-2016 08:44	NA	14-07-2016	8	NA	NA	Morning
5248	City	183	Cancelled	14-07-2016 21:18	NA	14-07-2016 21:18	NA	14-07-2016	21	NA	NA	Late_Night
6032	Airport	183	Cancelled	15-07-2016 13:00	NA	15-07-2016 13:00	NA	15-07-2016	13	NA	NA	Afternoon
4206	City	184	Cancelled	14-07-2016 05:34	NA	14-07-2016 05:34	NA	14-07-2016	5	NA	NA	Morning
4387	City	184	Cancelled	14-07-2016 07:54	NA	14-07-2016 07:54	NA	14-07-2016	7	NA	NA	Morning
113	City	185	Cancelled	11-07-2016 05:09	NA	11-07-2016 05:09	NA	11-07-2016	5	NA	NA	Morning
1558	City	185	Cancelled	12-07-2016 06:13	NA	12-07-2016 06:13	NA	12-07-2016	6	NA	NA	Morning
2180	Airport	185	Cancelled	12-07-2016 17:42	NA	12-07-2016 17:42	NA	12-07-2016	17	NA	NA	Evening
3661	Airport	185	Cancelled	13-07-2016 19:28	NA	13-07-2016 19:28	NA	13-07-2016	19	NA	NA	Evening
378	City	186	Cancelled	11-07-2016 08:08	NA	11-07-2016 08:08	NA	11-07-2016	8	NA	NA	Morning
790	Airport	186	Cancelled	11-07-2016 16:56	NA	11-07-2016 16:56	NA	11-07-2016	16	NA	NA	Afternoon
1700	City	186	Cancelled	12-07-2016 07:58	NA	12-07-2016 07:58	NA	12-07-2016	7	NA	NA	Morning
3788	Airport	186	Cancelled	13-07-2016 20:50	NA	13-07-2016 20:50	NA	13-07-2016	20	NA	NA	Evening
480	City	187	Cancelled	11-07-2016 09:26	NA	11-07-2016 09:26	NA	11-07-2016	9	NA	NA	Morning
1632	City	187	Cancelled	12-07-2016 07:06	NA	12-07-2016 07:06	NA	12-07-2016	7	NA	NA	Morning
3101	City	187	Cancelled	13-07-2016 08:28	NA	13-07-2016 08:28	NA	13-07-2016	8	NA	NA	Morning
5706	City	187	Cancelled	15-07-2016 07:38	NA	15-07-2016 07:38	NA	15-07-2016	7	NA	NA	Morning
5772	City	188	Cancelled	15-07-2016 08:22	NA	15-07-2016 08:22	NA	15-07-2016	8	NA	NA	Morning
129	City	189	Cancelled	11-07-2016 05:10	NA	11-07-2016 05:10	NA	11-07-2016	5	NA	NA	Morning
3119	City	189	Cancelled	13-07-2016 08:35	NA	13-07-2016 08:35	NA	13-07-2016	8	NA	NA	Morning
3228	City	189	Cancelled	13-07-2016 09:58	NA	13-07-2016 09:58	NA	13-07-2016	9	NA	NA	Morning
1569	City	190	Cancelled	12-07-2016 06:21	NA	12-07-2016 06:21	NA	12-07-2016	6	NA	NA	Morning
1820	City	190	Cancelled	12-07-2016 09:24	NA	12-07-2016 09:24	NA	12-07-2016	9	NA	NA	Morning
1840	City	190	Cancelled	12-07-2016 09:37	NA	12-07-2016 09:37	NA	12-07-2016	9	NA	NA	Morning
4323	City	190	Cancelled	14-07-2016 07:00	NA	14-07-2016 07:00	NA	14-07-2016	7	NA	NA	Morning
4346	City	190	Cancelled	14-07-2016 07:21	NA	14-07-2016 07:21	NA	14-07-2016	7	NA	NA	Morning
5785	City	190	Cancelled	15-07-2016 08:32	NA	15-07-2016 08:32	NA	15-07-2016	8	NA	NA	Morning
6400	City	190	Cancelled	15-07-2016 19:18	NA	15-07-2016 19:18	NA	15-07-2016	19	NA	NA	Evening
224	City	191	Cancelled	11-07-2016 06:17	NA	11-07-2016 06:17	NA	11-07-2016	6	NA	NA	Morning
5913	City	191	Cancelled	15-07-2016 09:58	NA	15-07-2016 09:58	NA	15-07-2016	9	NA	NA	Morning
1833	City	192	Cancelled	12-07-2016 09:34	NA	12-07-2016 09:34	NA	12-07-2016	9	NA	NA	Morning
2902	City	192	Cancelled	13-07-2016 05:59	NA	13-07-2016 05:59	NA	13-07-2016	5	NA	NA	Morning
4239	City	192	Cancelled	14-07-2016 05:56	NA	14-07-2016 05:56	NA	14-07-2016	5	NA	NA	Morning
265	City	193	Cancelled	11-07-2016 06:47	NA	11-07-2016 06:47	NA	11-07-2016	6	NA	NA	Morning
833	Airport	193	Cancelled	11-07-2016 17:37	NA	11-07-2016 17:37	NA	11-07-2016	17	NA	NA	Evening
3249	City	193	Cancelled	13-07-2016 10:13	NA	13-07-2016 10:13	NA	13-07-2016	10	NA	NA	Afternoon
4226	City	193	Cancelled	14-07-2016 05:46	NA	14-07-2016 05:46	NA	14-07-2016	5	NA	NA	Morning
5867	City	193	Cancelled	15-07-2016 09:19	NA	15-07-2016 09:19	NA	15-07-2016	9	NA	NA	Morning
684	City	194	Cancelled	11-07-2016 13:32	NA	11-07-2016 13:32	NA	11-07-2016	13	NA	NA	Afternoon
718	City	194	Cancelled	11-07-2016 14:51	NA	11-07-2016 14:51	NA	11-07-2016	14	NA	NA	Afternoon
4145	City	194	Cancelled	14-07-2016 04:56	NA	14-07-2016 04:56	NA	14-07-2016	4	NA	NA	Early_Morning
5489	City	194	Cancelled	15-07-2016 04:52	NA	15-07-2016 04:52	NA	15-07-2016	4	NA	NA	Early_Morning
5651	City	194	Cancelled	15-07-2016 07:00	NA	15-07-2016 07:00	NA	15-07-2016	7	NA	NA	Morning
290	City	195	Cancelled	11-07-2016 07:13	NA	11-07-2016 07:13	NA	11-07-2016	7	NA	NA	Morning
1030	Airport	195	Cancelled	11-07-2016 19:14	NA	11-07-2016 19:14	NA	11-07-2016	19	NA	NA	Evening
3062	City	195	Cancelled	13-07-2016 07:50	NA	13-07-2016 07:50	NA	13-07-2016	7	NA	NA	Morning
5635	City	195	Cancelled	15-07-2016 06:43	NA	15-07-2016 06:43	NA	15-07-2016	6	NA	NA	Morning
5828	City	195	Cancelled	15-07-2016 09:00	NA	15-07-2016 09:00	NA	15-07-2016	9	NA	NA	Morning
2823	City	196	Cancelled	13-07-2016 05:15	NA	13-07-2016 05:15	NA	13-07-2016	5	NA	NA	Morning
4558	City	196	Cancelled	14-07-2016 09:51	NA	14-07-2016 09:51	NA	14-07-2016	9	NA	NA	Morning
5494	City	196	Cancelled	15-07-2016 04:56	NA	15-07-2016 04:56	NA	15-07-2016	4	NA	NA	Early_Morning
5501	City	196	Cancelled	15-07-2016 05:07	NA	15-07-2016 05:07	NA	15-07-2016	5	NA	NA	Morning
526	City	197	Cancelled	11-07-2016 09:46	NA	11-07-2016 09:46	NA	11-07-2016	9	NA	NA	Morning
1887	City	197	Cancelled	12-07-2016 10:08	NA	12-07-2016 10:08	NA	12-07-2016	10	NA	NA	Afternoon
2944	City	197	Cancelled	13-07-2016 06:33	NA	13-07-2016 06:33	NA	13-07-2016	6	NA	NA	Morning
4413	City	197	Cancelled	14-07-2016 08:07	NA	14-07-2016 08:07	NA	14-07-2016	8	NA	NA	Morning
4420	City	197	Cancelled	14-07-2016 08:13	NA	14-07-2016 08:13	NA	14-07-2016	8	NA	NA	Morning
5486	City	197	Cancelled	15-07-2016 04:51	NA	15-07-2016 04:51	NA	15-07-2016	4	NA	NA	Early_Morning
6010	City	197	Cancelled	15-07-2016 12:25	NA	15-07-2016 12:25	NA	15-07-2016	12	NA	NA	Afternoon
277	City	198	Cancelled	11-07-2016 06:59	NA	11-07-2016 06:59	NA	11-07-2016	6	NA	NA	Morning
2148	City	198	Cancelled	12-07-2016 17:22	NA	12-07-2016 17:22	NA	12-07-2016	17	NA	NA	Evening
2802	City	198	Cancelled	13-07-2016 04:51	NA	13-07-2016 04:51	NA	13-07-2016	4	NA	NA	Early_Morning
4445	City	198	Cancelled	14-07-2016 08:36	NA	14-07-2016 08:36	NA	14-07-2016	8	NA	NA	Morning
546	City	199	Cancelled	11-07-2016 10:04	NA	11-07-2016 10:04	NA	11-07-2016	10	NA	NA	Afternoon
1115	Airport	199	Cancelled	11-07-2016 20:23	NA	11-07-2016 20:23	NA	11-07-2016	20	NA	NA	Evening
3177	City	199	Cancelled	13-07-2016 09:13	NA	13-07-2016 09:13	NA	13-07-2016	9	NA	NA	Morning
5587	City	199	Cancelled	15-07-2016 05:58	NA	15-07-2016 05:58	NA	15-07-2016	5	NA	NA	Morning
5628	City	199	Cancelled	15-07-2016 06:34	NA	15-07-2016 06:34	NA	15-07-2016	6	NA	NA	Morning
6173	City	199	Cancelled	15-07-2016 16:45	NA	15-07-2016 16:45	NA	15-07-2016	16	NA	NA	Afternoon
383	City	200	Cancelled	11-07-2016 08:21	NA	11-07-2016 08:21	NA	11-07-2016	8	NA	NA	Morning
749	Airport	200	Cancelled	11-07-2016 15:48	NA	11-07-2016 15:48	NA	11-07-2016	15	NA	NA	Afternoon
5733	City	200	Cancelled	15-07-2016 07:51	NA	15-07-2016 07:51	NA	15-07-2016	7	NA	NA	Morning
18	City	201	Cancelled	11-07-2016 01:16	NA	11-07-2016 01:16	NA	11-07-2016	1	NA	NA	Early_Morning
2125	Airport	201	Cancelled	12-07-2016 16:52	NA	12-07-2016 16:52	NA	12-07-2016	16	NA	NA	Afternoon
5522	City	201	Cancelled	15-07-2016 05:21	NA	15-07-2016 05:21	NA	15-07-2016	5	NA	NA	Morning
5895	City	201	Cancelled	15-07-2016 09:49	NA	15-07-2016 09:49	NA	15-07-2016	9	NA	NA	Morning
192	City	202	Cancelled	11-07-2016 05:56	NA	11-07-2016 05:56	NA	11-07-2016	5	NA	NA	Morning
1469	City	202	Cancelled	12-07-2016 05:05	NA	12-07-2016 05:05	NA	12-07-2016	5	NA	NA	Morning
1486	City	202	Cancelled	12-07-2016 05:20	NA	12-07-2016 05:20	NA	12-07-2016	5	NA	NA	Morning
2971	City	202	Cancelled	13-07-2016 06:53	NA	13-07-2016 06:53	NA	13-07-2016	6	NA	NA	Morning
4331	City	202	Cancelled	14-07-2016 07:10	NA	14-07-2016 07:10	NA	14-07-2016	7	NA	NA	Morning
1739	City	203	Cancelled	12-07-2016 08:30	NA	12-07-2016 08:30	NA	12-07-2016	8	NA	NA	Morning
5679	City	203	Cancelled	15-07-2016 07:09	NA	15-07-2016 07:09	NA	15-07-2016	7	NA	NA	Morning
5750	City	203	Cancelled	15-07-2016 08:03	NA	15-07-2016 08:03	NA	15-07-2016	8	NA	NA	Morning
5856	City	203	Cancelled	15-07-2016 09:08	NA	15-07-2016 09:08	NA	15-07-2016	9	NA	NA	Morning
6033	Airport	203	Cancelled	15-07-2016 12:55	NA	15-07-2016 12:55	NA	15-07-2016	12	NA	NA	Afternoon
119	City	204	Cancelled	11-07-2016 05:10	NA	11-07-2016 05:10	NA	11-07-2016	5	NA	NA	Morning
641	City	204	Cancelled	11-07-2016 12:31	NA	11-07-2016 12:31	NA	11-07-2016	12	NA	NA	Afternoon
3144	City	204	Cancelled	13-07-2016 08:55	NA	13-07-2016 08:55	NA	13-07-2016	8	NA	NA	Morning
3404	Airport	204	Cancelled	13-07-2016 15:18	NA	13-07-2016 15:18	NA	13-07-2016	15	NA	NA	Afternoon
4185	City	204	Cancelled	14-07-2016 05:16	NA	14-07-2016 05:16	NA	14-07-2016	5	NA	NA	Morning
5918	City	204	Cancelled	15-07-2016 10:01	NA	15-07-2016 10:01	NA	15-07-2016	10	NA	NA	Afternoon
98	City	205	Cancelled	11-07-2016 04:58	NA	11-07-2016 04:58	NA	11-07-2016	4	NA	NA	Early_Morning
1541	City	205	Cancelled	12-07-2016 06:04	NA	12-07-2016 06:04	NA	12-07-2016	6	NA	NA	Morning
2872	City	205	Cancelled	13-07-2016 05:41	NA	13-07-2016 05:41	NA	13-07-2016	5	NA	NA	Morning
3498	City	205	Cancelled	13-07-2016 17:36	NA	13-07-2016 17:36	NA	13-07-2016	17	NA	NA	Evening
5646	City	205	Cancelled	15-07-2016 06:52	NA	15-07-2016 06:52	NA	15-07-2016	6	NA	NA	Morning
5656	City	205	Cancelled	15-07-2016 06:54	NA	15-07-2016 06:54	NA	15-07-2016	6	NA	NA	Morning
130	City	206	Cancelled	11-07-2016 05:12	NA	11-07-2016 05:12	NA	11-07-2016	5	NA	NA	Morning
268	City	206	Cancelled	11-07-2016 06:52	NA	11-07-2016 06:52	NA	11-07-2016	6	NA	NA	Morning
644	Airport	206	Cancelled	11-07-2016 12:29	NA	11-07-2016 12:29	NA	11-07-2016	12	NA	NA	Afternoon
1572	City	206	Cancelled	12-07-2016 06:22	NA	12-07-2016 06:22	NA	12-07-2016	6	NA	NA	Morning
1619	City	206	Cancelled	12-07-2016 06:53	NA	12-07-2016 06:53	NA	12-07-2016	6	NA	NA	Morning
1668	City	206	Cancelled	12-07-2016 07:35	NA	12-07-2016 07:35	NA	12-07-2016	7	NA	NA	Morning
1707	City	206	Cancelled	12-07-2016 08:10	NA	12-07-2016 08:10	NA	12-07-2016	8	NA	NA	Morning
2113	Airport	206	Cancelled	12-07-2016 16:29	NA	12-07-2016 16:29	NA	12-07-2016	16	NA	NA	Afternoon
4581	City	206	Cancelled	14-07-2016 10:04	NA	14-07-2016 10:04	NA	14-07-2016	10	NA	NA	Afternoon
5626	City	206	Cancelled	15-07-2016 06:33	NA	15-07-2016 06:33	NA	15-07-2016	6	NA	NA	Morning
4255	City	207	Cancelled	14-07-2016 06:08	NA	14-07-2016 06:08	NA	14-07-2016	6	NA	NA	Morning
5794	City	207	Cancelled	15-07-2016 08:38	NA	15-07-2016 08:38	NA	15-07-2016	8	NA	NA	Morning
6103	Airport	208	Cancelled	15-07-2016 14:52	NA	15-07-2016 14:52	NA	15-07-2016	14	NA	NA	Afternoon
302	City	209	Cancelled	11-07-2016 07:17	NA	11-07-2016 07:17	NA	11-07-2016	7	NA	NA	Morning
1137	City	209	Cancelled	11-07-2016 20:32	NA	11-07-2016 20:32	NA	11-07-2016	20	NA	NA	Evening
4304	City	209	Cancelled	14-07-2016 06:50	NA	14-07-2016 06:50	NA	14-07-2016	6	NA	NA	Morning
1702	City	210	Cancelled	12-07-2016 08:02	NA	12-07-2016 08:02	NA	12-07-2016	8	NA	NA	Morning
1762	City	210	Cancelled	12-07-2016 08:50	NA	12-07-2016 08:50	NA	12-07-2016	8	NA	NA	Morning
2373	Airport	210	Cancelled	12-07-2016 19:36	NA	12-07-2016 19:36	NA	12-07-2016	19	NA	NA	Evening
3005	City	210	Cancelled	13-07-2016 07:15	NA	13-07-2016 07:15	NA	13-07-2016	7	NA	NA	Morning
3131	City	210	Cancelled	13-07-2016 08:40	NA	13-07-2016 08:40	NA	13-07-2016	8	NA	NA	Morning
3883	Airport	210	Cancelled	13-07-2016 21:56	NA	13-07-2016 21:56	NA	13-07-2016	21	NA	NA	Late_Night
6131	Airport	210	Cancelled	15-07-2016 15:38	NA	15-07-2016 15:38	NA	15-07-2016	15	NA	NA	Afternoon
6302	Airport	210	Cancelled	15-07-2016 18:29	NA	15-07-2016 18:29	NA	15-07-2016	18	NA	NA	Evening
6538	Airport	210	Cancelled	15-07-2016 20:54	NA	15-07-2016 20:54	NA	15-07-2016	20	NA	NA	Evening
244	City	211	Cancelled	11-07-2016 06:31	NA	11-07-2016 06:31	NA	11-07-2016	6	NA	NA	Morning
1216	Airport	211	Cancelled	11-07-2016 21:32	NA	11-07-2016 21:32	NA	11-07-2016	21	NA	NA	Late_Night
4154	City	211	Cancelled	14-07-2016 05:07	NA	14-07-2016 05:07	NA	14-07-2016	5	NA	NA	Morning
393	City	212	Cancelled	11-07-2016 08:27	NA	11-07-2016 08:27	NA	11-07-2016	8	NA	NA	Morning
419	City	212	Cancelled	11-07-2016 08:42	NA	11-07-2016 08:42	NA	11-07-2016	8	NA	NA	Morning
4311	City	212	Cancelled	14-07-2016 06:52	NA	14-07-2016 06:52	NA	14-07-2016	6	NA	NA	Morning
4404	City	212	Cancelled	14-07-2016 07:55	NA	14-07-2016 07:55	NA	14-07-2016	7	NA	NA	Morning
5675	City	212	Cancelled	15-07-2016 07:08	NA	15-07-2016 07:08	NA	15-07-2016	7	NA	NA	Morning
193	City	213	Cancelled	11-07-2016 05:58	NA	11-07-2016 05:58	NA	11-07-2016	5	NA	NA	Morning
1825	City	213	Cancelled	12-07-2016 09:35	NA	12-07-2016 09:35	NA	12-07-2016	9	NA	NA	Morning
3111	City	213	Cancelled	13-07-2016 08:31	NA	13-07-2016 08:31	NA	13-07-2016	8	NA	NA	Morning
4160	City	213	Cancelled	14-07-2016 05:05	NA	14-07-2016 05:05	NA	14-07-2016	5	NA	NA	Morning
2846	City	214	Cancelled	13-07-2016 05:24	NA	13-07-2016 05:24	NA	13-07-2016	5	NA	NA	Morning
3163	City	214	Cancelled	13-07-2016 09:04	NA	13-07-2016 09:04	NA	13-07-2016	9	NA	NA	Morning
3446	City	214	Cancelled	13-07-2016 16:39	NA	13-07-2016 16:39	NA	13-07-2016	16	NA	NA	Afternoon
4543	City	214	Cancelled	14-07-2016 09:36	NA	14-07-2016 09:36	NA	14-07-2016	9	NA	NA	Morning
4800	Airport	214	Cancelled	14-07-2016 16:59	NA	14-07-2016 16:59	NA	14-07-2016	16	NA	NA	Afternoon
107	City	215	Cancelled	11-07-2016 05:02	NA	11-07-2016 05:02	NA	11-07-2016	5	NA	NA	Morning
1594	City	215	Cancelled	12-07-2016 06:41	NA	12-07-2016 06:41	NA	12-07-2016	6	NA	NA	Morning
1791	City	215	Cancelled	12-07-2016 09:08	NA	12-07-2016 09:08	NA	12-07-2016	9	NA	NA	Morning
6050	City	215	Cancelled	15-07-2016 13:35	NA	15-07-2016 13:35	NA	15-07-2016	13	NA	NA	Afternoon
409	City	216	Cancelled	11-07-2016 08:34	NA	11-07-2016 08:34	NA	11-07-2016	8	NA	NA	Morning
3137	City	216	Cancelled	13-07-2016 08:52	NA	13-07-2016 08:52	NA	13-07-2016	8	NA	NA	Morning
4532	City	216	Cancelled	14-07-2016 09:35	NA	14-07-2016 09:35	NA	14-07-2016	9	NA	NA	Morning
5914	City	216	Cancelled	15-07-2016 09:58	NA	15-07-2016 09:58	NA	15-07-2016	9	NA	NA	Morning
5618	City	217	Cancelled	15-07-2016 06:25	NA	15-07-2016 06:25	NA	15-07-2016	6	NA	NA	Morning
5688	City	217	Cancelled	15-07-2016 07:24	NA	15-07-2016 07:24	NA	15-07-2016	7	NA	NA	Morning
6419	City	217	Cancelled	15-07-2016 19:47	NA	15-07-2016 19:47	NA	15-07-2016	19	NA	NA	Evening
711	City	218	Cancelled	11-07-2016 14:22	NA	11-07-2016 14:22	NA	11-07-2016	14	NA	NA	Afternoon
4415	City	218	Cancelled	14-07-2016 08:11	NA	14-07-2016 08:11	NA	14-07-2016	8	NA	NA	Morning
4544	City	218	Cancelled	14-07-2016 09:33	NA	14-07-2016 09:33	NA	14-07-2016	9	NA	NA	Morning
3173	City	219	Cancelled	13-07-2016 09:12	NA	13-07-2016 09:12	NA	13-07-2016	9	NA	NA	Morning
6262	Airport	219	Cancelled	15-07-2016 18:05	NA	15-07-2016 18:05	NA	15-07-2016	18	NA	NA	Evening
262	City	220	Cancelled	11-07-2016 06:41	NA	11-07-2016 06:41	NA	11-07-2016	6	NA	NA	Morning
529	City	220	Cancelled	11-07-2016 09:54	NA	11-07-2016 09:54	NA	11-07-2016	9	NA	NA	Morning
1537	City	220	Cancelled	12-07-2016 05:55	NA	12-07-2016 05:55	NA	12-07-2016	5	NA	NA	Morning
1788	City	220	Cancelled	12-07-2016 09:08	NA	12-07-2016 09:08	NA	12-07-2016	9	NA	NA	Morning
5816	City	220	Cancelled	15-07-2016 08:44	NA	15-07-2016 08:44	NA	15-07-2016	8	NA	NA	Morning
3260	City	221	Cancelled	13-07-2016 10:13	NA	13-07-2016 10:13	NA	13-07-2016	10	NA	NA	Afternoon
4008	City	221	Cancelled	13-07-2016 23:43	NA	13-07-2016 23:43	NA	13-07-2016	23	NA	NA	Late_Night
4574	City	221	Cancelled	14-07-2016 09:53	NA	14-07-2016 09:53	NA	14-07-2016	9	NA	NA	Morning
1730	City	222	Cancelled	12-07-2016 08:25	NA	12-07-2016 08:25	NA	12-07-2016	8	NA	NA	Morning
2448	Airport	222	Cancelled	12-07-2016 20:26	NA	12-07-2016 20:26	NA	12-07-2016	20	NA	NA	Evening
4570	City	222	Cancelled	14-07-2016 09:51	NA	14-07-2016 09:51	NA	14-07-2016	9	NA	NA	Morning
